40.705477,-74.01104,1,manhattan
40.705933,-74.010161,102,manhattan
40.707735,-74.012953,97,manhattan
40.708019,-74.011516,213,manhattan
40.706401,-74.014477,24,manhattan
40.707412,-74.013887,197,manhattan
40.707584,-74.013114,26,manhattan
40.704776,-74.016804,112,manhattan
40.703593,-74.01308,87,manhattan
40.703537,-74.013142,171,manhattan
40.703109,-74.013431,273,manhattan
40.702615,-74.01406,317,manhattan
40.704834,-74.016756,266,manhattan
40.705004,-74.016505,336,manhattan
40.706025,-74.015286,196,manhattan
40.705018,-74.011466,256,manhattan
40.704066,-74.012539,86,manhattan
40.705068,-74.012072,190,manhattan
40.706975,-74.010784,301,manhattan
40.705391,-74.011027,354,manhattan
40.705909,-74.010051,102,manhattan
40.70777,-74.013,25,manhattan
40.708095,-74.011451,213,manhattan
40.706327,-74.014523,23,manhattan
40.707503,-74.013851,197,manhattan
40.707683,-74.013053,24,manhattan
40.704796,-74.016857,130,manhattan
40.703593,-74.012899,90,manhattan
40.703444,-74.013124,170,manhattan
40.703105,-74.013306,272,manhattan
40.702548,-74.013971,312,manhattan
40.70483,-74.016845,268,manhattan
40.705058,-74.016515,357,manhattan
40.706111,-74.015254,197,manhattan
40.705035,-74.011347,264,manhattan
40.704072,-74.01242,87,manhattan
40.70499,-74.012095,183,manhattan
40.707005,-74.010816,8,manhattan
40.706912,-74.010713,104,manhattan
40.705311,-74.011032,357,manhattan
40.705892,-74.009963,98,manhattan
40.707819,-74.012968,26,manhattan
40.707779,-74.013081,98,manhattan
40.708179,-74.01138,215,manhattan
40.706236,-74.014575,20,manhattan
40.707601,-74.013808,198,manhattan
40.704829,-74.016901,149,manhattan
40.703591,-74.012783,88,manhattan
40.703355,-74.013106,170,manhattan
40.70311,-74.013154,245,manhattan
40.702479,-74.013863,304,manhattan
40.705113,-74.016503,10,manhattan
40.705025,-74.016534,34,manhattan
40.706202,-74.015216,197,manhattan
40.705043,-74.011249,264,manhattan
40.70407,-74.012301,92,manhattan
40.704938,-74.012099,175,manhattan
40.707017,-74.010814,20,manhattan
40.707023,-74.010871,287,manhattan
40.70687,-74.01063,104,manhattan
40.70523,-74.011023,354,manhattan
40.705878,-74.009907,97,manhattan
40.707919,-74.012903,26,manhattan
40.707805,-74.01318,113,manhattan
40.708268,-74.011262,259,manhattan
40.706144,-74.014621,19,manhattan
40.707701,-74.013764,198,manhattan
40.704874,-74.016927,173,manhattan
40.704848,-74.016969,278,manhattan
40.703589,-74.012651,91,manhattan
40.703276,-74.01309,169,manhattan
40.703143,-74.013094,203,manhattan
40.702316,-74.013881,159,manhattan
40.702451,-74.013803,295,manhattan
40.705228,-74.016468,14,manhattan
40.704974,-74.016649,95,manhattan
40.706251,-74.015196,196,manhattan
40.705051,-74.01114,264,manhattan
40.704064,-74.012189,93,manhattan
40.704927,-74.012633,189,manhattan
40.70712,-74.010757,22,manhattan
40.707084,-74.01099,306,manhattan
40.706828,-74.010519,115,manhattan
40.705152,-74.011014,345,manhattan
40.705887,-74.009859,27,manhattan
40.708009,-74.012843,26,manhattan
40.707848,-74.0133,114,manhattan
40.708321,-74.011244,214,manhattan
40.706067,-74.014658,19,manhattan
40.707797,-74.013722,199,manhattan
40.704922,-74.016928,190,manhattan
40.704855,-74.017028,279,manhattan
40.703588,-74.012532,87,manhattan
40.703086,-74.013088,306,manhattan
40.703119,-74.013054,262,manhattan
40.702226,-74.013864,176,manhattan
40.702423,-74.01368,275,manhattan
40.705332,-74.016432,14,manhattan
40.70501,-74.016766,138,manhattan
40.706299,-74.015179,191,manhattan
40.70506,-74.011027,263,manhattan
40.70406,-74.012077,89,manhattan
40.704869,-74.012628,176,manhattan
40.707261,-74.010673,20,manhattan
40.707145,-74.011104,290,manhattan
40.706786,-74.010407,119,manhattan
40.705088,-74.011019,0,manhattan
40.705852,-74.009851,21,manhattan
40.708095,-74.012784,27,manhattan
40.707881,-74.013402,109,manhattan
40.708272,-74.011201,289,manhattan
40.708407,-74.011164,218,manhattan
40.705991,-74.014694,19,manhattan
40.707902,-74.013676,197,manhattan
40.70501,-74.016902,195,manhattan
40.704863,-74.017087,281,manhattan
40.703586,-74.012384,92,manhattan
40.70299,-74.013019,349,manhattan
40.703139,-74.012935,254,manhattan
40.70218,-74.013867,185,manhattan
40.70242,-74.013551,267,manhattan
40.705431,-74.016398,14,manhattan
40.705105,-74.016815,185,manhattan
40.706349,-74.015169,179,manhattan
40.705069,-74.010909,264,manhattan
40.704056,-74.011925,92,manhattan
40.704781,-74.01262,176,manhattan
40.707298,-74.010601,18,manhattan
40.707186,-74.011206,294,manhattan
40.706734,-74.010296,115,manhattan
40.704937,-74.011645,321,manhattan
40.705793,-74.009878,29,manhattan
40.70593,-74.009804,23,manhattan
40.705799,-74.009828,91,manhattan
40.708177,-74.012728,27,manhattan
40.707911,-74.013505,112,manhattan
40.70823,-74.0111,306,manhattan
40.708477,-74.011091,219,manhattan
40.705883,-74.014746,20,manhattan
40.707958,-74.013655,194,manhattan
40.705094,-74.016872,196,manhattan
40.704882,-74.017195,284,manhattan
40.703583,-74.012258,89,manhattan
40.702914,-74.012998,348,manhattan
40.703176,-74.012801,249,manhattan
40.702139,-74.013882,200,manhattan
40.702431,-74.013402,265,manhattan
40.705524,-74.016364,15,manhattan
40.705137,-74.016855,197,manhattan
40.706398,-74.015175,157,manhattan
40.70508,-74.010789,263,manhattan
40.704052,-74.011763,90,manhattan
40.704709,-74.012597,149,manhattan
40.707372,-74.010556,7,manhattan
40.707228,-74.011282,320,manhattan
40.706691,-74.010186,111,manhattan
40.70483,-74.011589,356,manhattan
40.705718,-74.009902,9,manhattan
40.70601,-74.009753,25,manhattan
40.705766,-74.009734,112,manhattan
40.708262,-74.012668,28,manhattan
40.707947,-74.013595,144,manhattan
40.708165,-74.010987,307,manhattan
40.708549,-74.011017,217,manhattan
40.705845,-74.014766,20,manhattan
40.707963,-74.013696,112,manhattan
40.707943,-74.013634,112,manhattan
40.708062,-74.013619,198,manhattan
40.704894,-74.017248,287,manhattan
40.703585,-74.012161,87,manhattan
40.702831,-74.012974,347,manhattan
40.703207,-74.01268,274,manhattan
40.702104,-74.013915,220,manhattan
40.702436,-74.013283,274,manhattan
40.705615,-74.016331,14,manhattan
40.705217,-74.016823,198,manhattan
40.706464,-74.015249,115,manhattan
40.705094,-74.010646,260,manhattan
40.70407,-74.011625,59,manhattan
40.70469,-74.012529,93,manhattan
40.707733,-74.010265,309,manhattan
40.706605,-74.010101,182,manhattan
40.70474,-74.011587,359,manhattan
40.705635,-74.009922,9,manhattan
40.706096,-74.009702,23,manhattan
40.705724,-74.009606,112,manhattan
40.708348,-74.012606,28,manhattan
40.708109,-74.010892,308,manhattan
40.708588,-74.01098,215,manhattan
40.708556,-74.011109,145,manhattan
40.705804,-74.014787,21,manhattan
40.705914,-74.014858,19,manhattan
40.708004,-74.013821,111,manhattan
40.708134,-74.013588,199,manhattan
40.70493,-74.017366,295,manhattan
40.703586,-74.012019,89,manhattan
40.702749,-74.012948,346,manhattan
40.703222,-74.012625,255,manhattan
40.702073,-74.013961,227,manhattan
40.702416,-74.01313,265,manhattan
40.705706,-74.016298,14,manhattan
40.705303,-74.016789,197,manhattan
40.706497,-74.015357,110,manhattan
40.705114,-74.010496,262,manhattan
40.704089,-74.011581,359,manhattan
40.704692,-74.012392,84,manhattan
40.707768,-74.010192,10,manhattan
40.707701,-74.010208,304,manhattan
40.707811,-74.01038,309,manhattan
40.706546,-74.01,113,manhattan
40.704705,-74.011587,358,manhattan
40.704745,-74.011613,51,manhattan
40.705561,-74.009939,10,manhattan
40.706175,-74.009656,22,manhattan
40.705682,-74.009488,114,manhattan
40.708432,-74.012548,27,manhattan
40.70805,-74.01079,307,manhattan
40.708665,-74.010913,212,manhattan
40.70862,-74.011186,120,manhattan
40.705762,-74.01481,22,manhattan
40.705992,-74.014822,19,manhattan
40.708041,-74.013944,111,manhattan
40.70821,-74.013555,197,manhattan
40.704952,-74.017422,299,manhattan
40.704946,-74.017373,66,manhattan
40.703584,-74.011898,89,manhattan
40.702662,-74.012918,345,manhattan
40.703245,-74.012517,255,manhattan
40.703196,-74.01262,312,manhattan
40.702032,-74.014005,213,manhattan
40.702421,-74.013039,272,manhattan
40.705795,-74.016266,15,manhattan
40.705397,-74.016753,196,manhattan
40.70653,-74.01547,112,manhattan
40.705126,-74.010372,261,manhattan
40.704036,-74.011581,0,manhattan
40.704176,-74.011581,359,manhattan
40.704701,-74.012272,83,manhattan
40.707837,-74.010137,37,manhattan
40.707645,-74.01011,313,manhattan
40.707879,-74.010494,308,manhattan
40.706601,-74.009785,289,manhattan
40.704618,-74.011586,0,manhattan
40.704726,-74.011683,87,manhattan
40.70548,-74.009963,11,manhattan
40.706259,-74.009605,25,manhattan
40.705642,-74.009371,112,manhattan
40.708515,-74.012492,26,manhattan
40.707994,-74.010691,307,manhattan
40.708747,-74.010845,213,manhattan
40.708669,-74.011298,119,manhattan
40.705719,-74.014834,23,manhattan
40.706085,-74.014778,19,manhattan
40.708072,-74.014043,112,manhattan
40.708293,-74.013521,199,manhattan
40.705042,-74.017577,313,manhattan
40.705031,-74.017286,25,manhattan
40.703577,-74.011791,97,manhattan
40.702617,-74.012902,346,manhattan
40.703267,-74.012408,253,manhattan
40.703124,-74.012569,341,manhattan
40.701923,-74.014032,179,manhattan
40.702417,-74.012979,285,manhattan
40.705883,-74.016232,15,manhattan
40.705484,-74.01672,196,manhattan
40.706566,-74.015621,95,manhattan
40.705144,-74.010218,263,manhattan
40.703957,-74.011583,359,manhattan
40.704243,-74.011574,3,manhattan
40.704708,-74.012137,85,manhattan
40.70793,-74.010052,32,manhattan
40.707586,-74.010017,309,manhattan
40.70794,-74.010597,308,manhattan
40.706501,-74.009731,13,manhattan
40.704529,-74.011588,0,manhattan
40.704724,-74.011777,86,manhattan
40.705378,-74.009991,7,manhattan
40.706329,-74.009559,29,manhattan
40.705606,-74.009265,112,manhattan
40.708594,-74.01244,26,manhattan
40.708784,-74.010813,213,manhattan
40.708706,-74.011379,120,manhattan
40.705633,-74.014885,23,manhattan
40.70617,-74.014738,18,manhattan
40.708104,-74.014143,110,manhattan
40.708379,-74.013479,202,manhattan
40.705077,-74.017621,318,manhattan
40.705077,-74.017265,19,manhattan
40.703569,-74.011655,81,manhattan
40.702528,-74.012868,345,manhattan
40.703294,-74.0123,252,manhattan
40.703047,-74.01253,340,manhattan
40.701822,-74.014028,178,manhattan
40.702399,-74.012917,306,manhattan
40.70597,-74.016201,13,manhattan
40.705568,-74.016688,196,manhattan
40.706587,-74.015777,105,manhattan
40.705176,-74.010051,252,manhattan
40.703875,-74.011585,0,manhattan
40.704315,-74.011576,356,manhattan
40.704269,-74.011518,46,manhattan
40.704716,-74.011998,85,manhattan
40.708037,-74.00996,35,manhattan
40.707536,-74.00993,310,manhattan
40.706358,-74.009507,65,manhattan
40.704436,-74.011587,358,manhattan
40.70472,-74.011883,86,manhattan
40.70526,-74.010016,6,manhattan
40.705572,-74.009147,107,manhattan
40.708669,-74.012391,26,manhattan
40.708214,-74.00992,309,manhattan
40.708858,-74.0109,264,manhattan
40.708869,-74.010744,212,manhattan
40.708745,-74.011466,121,manhattan
40.705589,-74.014911,22,manhattan
40.706244,-74.014708,16,manhattan
40.708133,-74.014251,109,manhattan
40.708465,-74.013432,200,manhattan
40.705116,-74.017664,321,manhattan
40.705164,-74.017233,13,manhattan
40.703595,-74.011611,40,manhattan
40.702468,-74.012846,345,manhattan
40.70332,-74.012193,252,manhattan
40.702959,-74.012483,338,manhattan
40.701725,-74.014027,178,manhattan
40.706056,-74.016174,13,manhattan
40.705647,-74.016658,197,manhattan
40.706605,-74.015901,78,manhattan
40.705195,-74.010028,4,manhattan
40.703785,-74.011585,359,manhattan
40.704306,-74.011387,68,manhattan
40.70814,-74.009861,37,manhattan
40.707491,-74.009856,308,manhattan
40.706466,-74.009459,28,manhattan
40.706323,-74.009385,120,manhattan
40.705531,-74.009091,150,manhattan
40.708792,-74.012309,26,manhattan
40.708201,-74.009905,318,manhattan
40.70891,-74.01103,298,manhattan
40.708948,-74.010679,210,manhattan
40.7088,-74.01158,123,manhattan
40.705503,-74.01496,21,manhattan
40.706317,-74.014682,14,manhattan
40.708172,-74.014379,113,manhattan
40.708573,-74.013382,199,manhattan
40.705195,-74.017741,325,manhattan
40.705249,-74.017206,13,manhattan
40.703502,-74.011639,177,manhattan
40.703655,-74.011586,8,manhattan
40.70245,-74.012794,60,manhattan
40.702368,-74.012871,329,manhattan
40.703349,-74.012076,252,manhattan
40.702873,-74.012436,335,manhattan
40.701636,-74.014025,177,manhattan
40.706138,-74.016148,12,manhattan
40.705722,-74.016628,197,manhattan
40.7067,-74.016053,15,manhattan
40.70519,-74.009991,255,manhattan
40.705092,-74.010055,25,manhattan
40.705145,-74.009979,340,manhattan
40.704336,-74.011267,70,manhattan
40.708182,-74.009818,36,manhattan
40.70744,-74.009769,308,manhattan
40.706563,-74.009382,32,manhattan
40.706266,-74.009298,134,manhattan
40.705572,-74.009067,191,manhattan
40.705446,-74.009074,175,manhattan
40.708889,-74.012245,26,manhattan
40.708956,-74.011147,299,manhattan
40.709035,-74.010618,206,manhattan
40.708857,-74.011697,117,manhattan
40.705423,-74.015,19,manhattan
40.706408,-74.014658,10,manhattan
40.708224,-74.014488,133,manhattan
40.708687,-74.013335,195,manhattan
40.705276,-74.017806,330,manhattan
40.705334,-74.017176,15,manhattan
40.703449,-74.011636,175,manhattan
40.703566,-74.01151,287,manhattan
40.702501,-74.012681,58,manhattan
40.702328,-74.012846,346,manhattan
40.703379,-74.01195,252,manhattan
40.702825,-74.012403,326,manhattan
40.701547,-74.014021,176,manhattan
40.706221,-74.016124,12,manhattan
40.7058,-74.016597,197,manhattan
40.706668,-74.016065,15,manhattan
40.706727,-74.016043,15,manhattan
40.705215,-74.009877,256,manhattan
40.705009,-74.010114,29,manhattan
40.705064,-74.009932,334,manhattan
40.704371,-74.011157,64,manhattan
40.708259,-74.009742,36,manhattan
40.707378,-74.009667,311,manhattan
40.706645,-74.00931,33,manhattan
40.706191,-74.009185,124,manhattan
40.705649,-74.009035,201,manhattan
40.705357,-74.009071,190,manhattan
40.708942,-74.01221,26,manhattan
40.709001,-74.011263,297,manhattan
40.709127,-74.010564,204,manhattan
40.7089,-74.011807,117,manhattan
40.70531,-74.015053,17,manhattan
40.706503,-74.014648,0,manhattan
40.708176,-74.014467,168,manhattan
40.708267,-74.014561,118,manhattan
40.708259,-74.014432,185,manhattan
40.708736,-74.013319,194,manhattan
40.705357,-74.01786,335,manhattan
40.705423,-74.017143,15,manhattan
40.703405,-74.011631,174,manhattan
40.703455,-74.011661,242,manhattan
40.703559,-74.01141,265,manhattan
40.702549,-74.012573,58,manhattan
40.702289,-74.012834,350,manhattan
40.703417,-74.011794,252,manhattan
40.702763,-74.012304,281,manhattan
40.701457,-74.014015,177,manhattan
40.706301,-74.0161,12,manhattan
40.705882,-74.016562,197,manhattan
40.706632,-74.016078,15,manhattan
40.706627,-74.016,14,manhattan
40.705233,-74.00977,270,manhattan
40.704937,-74.010176,33,manhattan
40.704981,-74.009875,331,manhattan
40.704413,-74.011043,63,manhattan
40.708324,-74.009676,35,manhattan
40.707309,-74.009559,309,manhattan
40.706718,-74.009243,33,manhattan
40.706138,-74.00907,119,manhattan
40.70574,-74.008986,202,manhattan
40.705344,-74.009044,258,manhattan
40.708991,-74.012177,26,manhattan
40.709039,-74.011368,297,manhattan
40.709095,-74.010388,122,manhattan
40.709152,-74.010591,108,manhattan
40.709173,-74.010539,208,manhattan
40.708944,-74.011912,118,manhattan
40.705272,-74.015069,16,manhattan
40.706523,-74.014649,359,manhattan
40.708067,-74.014497,197,manhattan
40.708303,-74.014659,111,manhattan
40.708352,-74.014406,197,manhattan
40.708815,-74.013291,197,manhattan
40.708757,-74.013379,258,manhattan
40.705395,-74.017882,337,manhattan
40.705513,-74.01711,15,manhattan
40.703324,-74.01162,173,manhattan
40.703568,-74.011293,258,manhattan
40.702592,-74.012475,59,manhattan
40.702146,-74.012797,348,manhattan
40.702711,-74.012206,59,manhattan
40.701417,-74.014016,182,manhattan
